index,username,tweet,timestamp
694,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""BART recovering: 20 min delay on SF line in PITT dir due to equip prob.""'",5/4/17 5:20
695,b'Elliott Lanosa ',b'Yes and yet they keep charging more for riding in a pig sty.',4/4/17 20:57
696,b'Eric Deichl ',b'Been like that for weeks now...',4/4/17 20:34
697,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""10 min delay between SHAY and UCTY on FRMT line in FRMT and DALY dirs due to unscheduled track maintenance.""'",4/4/17 10:15
698,b'SFBARTalert ',b'10 min delay between SHAY and UCTY on FRMT line in FRMT and DALY dirs due to unscheduled track maintenance.',4/4/17 10:11
699,b'Carola ',"b""@SFBART @SFBARTalert how about making sure the PA in the cars work. Train load of people didn't know why Warm Springs became SF train.""",4/4/17 7:16
700,b'SFBARTalert ',b'BART recovering: 10 min delay between SHAY and warm springs in RICH and DALY dirs due to an earlier equipment prob on track.',4/4/17 5:14
701,b'iJetSetter ',b'@SFBARTalert no air condition on warm springs trains #annoyed#passengers',3/4/17 18:12
702,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""10 min delay at SHAY in warm springs dir due to equip prob.""'",3/4/17 15:45
703,b'Next Please! ',b'Dont you mean WSPN or something along those lines since Warm Springs/South Fremont is the new Southern Terminus?',3/4/17 13:24
704,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""10 min delay between CONC and PHIL in PITT and SFO dirs due to equip prob.""'",3/4/17 11:30
705,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""A detailed BART service advisory has been issued: http://m.bart.gov/schedules/advisories \xe2\x80\xa6""'",3/4/17 10:40
706,b'arjanp ',b'@SFBART @bartalerts @SFBARTalert always #unreliable officals probably #paid to not raise #questions. #change #BART #operation #organization',3/4/17 10:39
707,b'Lloyd A. Allen ',b'what a fukin surprise',31/3/17 19:32
708,b'SFBARTalert ',"b'BART recovering: 10 min delay at DELN on RICH line in FRMT, RICH and MLBR dirs due to police activity.'",31/3/17 17:26
709,b'Sarah Funes ',"b""@SFBARTalert are there any stations that won't have service this weekend?""",31/3/17 15:30
710,b'SFBARTalert ',"b'Major delay at peninsula stns in PITT, RICH, SFO and MLBR dirs due to equip prob. We have mutual aid in place with sam trans and caltrain.'",31/3/17 11:16
711,b'Karen Catlin ',"b""I've been sitting on a train in millbrae for over 30 minutes. Delay is much longer than 10 mins""",31/3/17 10:54
712,b'SFBARTalert ',b'10 min delay at peninsula and SF stns in East Bay dir due to equip prob and a trackway prob.',31/3/17 10:49
713,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier medical emergency at 16th st""'",31/3/17 9:41
714,b'Paul Lanzi ',b'Medical emergency (heart attack?) at 16th St Stn - all northbound trains holding #bart @SFBARTalert @SFBART',31/3/17 9:31
715,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""BART recovering: 10 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob.""'",31/3/17 8:02
716,b'Quentae Batiste ',b'#ff @SFBARTalert @GoCaltrain @sfmta_muni @SamTrans @BGFleet @GoldenGateFerry @GoldenGateBus @SFBayFerry @ACE_train',31/3/17 4:45
717,b'Nicole Smith ',b'@SFBARTalert what am I paying for ?  ',30/3/17 23:17
718,b'Aly ',b'@SFBARTalert what gives. Why is the embarcadero D.C. Bound train stuck the last 5 min',30/3/17 17:06
719,b'Lloyd A. Allen ',b'by the way Bart why build a brand new station and not have trains going to Richmond ?? Da fuk',30/3/17 7:43
720,b'Lloyd A. Allen ',b'well well bart wat fukin surprise.',30/3/17 7:35
721,b'Tay ',"b""@SFBARTalert or if the drivers spoke above a whisper so we could hear what they're saying & why we're sitting at stations for 3-4 minutes""",29/3/17 18:05
722,b'Tay ',b'@SFBARTalert thought it might be nice if the Advisories section on your app actually told ppl about delayed trains',29/3/17 18:04
723,b'SFBARTalert ',"b'10 min delay on DALY line in SFO, MLBR, DALY and East Bay dirs.'",29/3/17 17:45
724,b'Brian ',b'@SFBARTalert  whats going on with bart this is getting ridiculous. Over crowded train and delay after delay smh',29/3/17 17:44
725,b'Stuart Norrie ',b'@sfbart delay and no @SFBARTalert tweet. Solid work.',29/3/17 17:36
726,b'liz polo ',"b""@SFBART @SFBARTalert turn on the escalators! The elderly can't climb the stairs or put signs not working!  BART IS NOT ADA! @KamalaHarris""",29/3/17 7:07
727,b'SFBARTalert ',b'BART recovering: 20 min delay on FRMT line in DUBL and FRMT dirs due to police activity.',28/3/17 18:08
728,b'Sarah Kamp ',b'@SFBART  @SFBARTalert Dublin bound train has been sitting at the coliseum for 15+ minutes... why?! We want to get home!',28/3/17 18:04
729,b'Y. S. Ramakrishna ',b'Why are the trains just sitting at Coliseum station with no announcements from train engineer regarding the delay?',28/3/17 18:03
730,b'Alberto Madeira Jr ',b'@sfmta_muni \nI was on that train on way in to work the train departed and was then asked to hold.',28/3/17 16:38
731,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""10 min delay at DALY in PITT, DUBL and RICH dirs due to police activity.""'",28/3/17 14:16
732,b'Walk San Francisco ',"b""Thx to @Google @RecologySF @SFBARTalert @sfmta_muni - 2017's Sidewalk Hero sponsors of #walk2work Day on April 6 http://bit.ly/WalktoWorkday.org \xe2\x80\xa6""",28/3/17 12:30
733,b'Lloyd A. Allen ',"b""hold up so you build a new station but don't have a train going from Warm springs to Fremont? Really Bart""",28/3/17 7:13
734,b'Quay Duong ',b'Hi @SFBART @SFBARTalert any iOS app you recommend for Bart schedules? Thanks in advance.',27/3/17 23:10
735,b'Lloyd A. Allen ',b'you know the CTA(Chicago transit authority) offer $2.50 one way while I pay $9.50 a day',27/3/17 20:23
736,b'Carmelita ',b'It took me  2.5 hrs and $12.00 to get to my work this morning but at least it was nice to ride the ferry.',27/3/17 17:44
737,b'SFBARTalert ',"b'BART recovering: 10 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob.'",27/3/17 11:56
738,b'SFBARTalert ',b'BART recovering: 10 min delay system wide due to earlier transbay tube closure.',27/3/17 11:13
739,b'Benjamin Steyaert ',"b""Shouldn't have happened. Single power line knocks down all Oak/Sf commute? When is the second transbay tunnel coming?""",27/3/17 10:21
740,b'BMore Schools ',b'try Lyft & unlock FREE ride credit w/ code offwego http://lyft.com/invited/offwego  Priced like Uber ',27/3/17 10:14
741,b'Nicole Smith ',"b""If you don't laugh you cry right @SFBARTalert ? """,27/3/17 9:59
742,b'Farbod Jambor ',b'maybe lol',27/3/17 9:58
743,b'Farbod Jambor ',b'I also checked lyft for me it was 67$',27/3/17 9:57
744,b'Darryl R Knudsen ',"b""@SFBARTalert @SFBART @bartalerts   \n\nEverything's back up and running. I'm on a Pittsburg train headed under the Bay toward Oakland.""",27/3/17 9:51
745,b'Timothy Daw ',b'Why not direct that annoyance to the car driver who caused this?',27/3/17 9:50
746,b'Bay Life ',b'services slowly restoring now.',27/3/17 9:44
747,b'onesmallhand ',"b'@berkeleyside now at west Oakland, congestion, but moving to sf.'",27/3/17 9:44
748,b'JewelZ ',b'some changes have to be made asap. Too many delays. Too many issues.',27/3/17 9:44
749,b'Vanessa Sadsad ',b'Is this still a thing?',27/3/17 9:43
750,b'JewelZ ',"b'the platform was packed at WOAK. Thankfully, the train was actually empty which never happens.'",27/3/17 9:43
751,b'Sanjay Jeyakumar ',"b'Service has been restored, massive delays'",27/3/17 9:40
752,b'Trendsmap Berkeley ',"b'SFBARTalert, @sfbartalert is now trending in #Berkeley\n\nhttps://www.trendsmap.com/r/US_BER_iwscor '",27/3/17 9:38
753,b'Mike Inouye\nVerified account\n ',"b'.@rideact @SFBARTalert Thanks for the quick reply, and for the quick action to help BART riders. (9:35a)'",27/3/17 9:35
754,b'Nikita Jauhari ',"b'@SFBARTalert just now got the train from Montgomery to East bay and it is moving superfast, hope to make it to work soon,thanks!'",27/3/17 9:32
755,b'Maria ',b'scavengers at Uber. Rip people off when you can. Maybe they have a JV with Bart?',27/3/17 9:26
756,b'David Colburn ',"b'They misspelled @SFBARTalert; it should not have an ""s"" at the end. @SFBART'",27/3/17 9:25
757,b'Maria ',"b""Fremont line renamed as warm springs over the weekend. Now that's confusion. No notice anywhere""",27/3/17 9:24
758,b'Eamonn Sweeney ',"b'this is an automated feed, people.'",27/3/17 9:24
759,b'Maria ',b'Uber it. bart is not in th mood today. I am 40 min late to work',27/3/17 9:23
760,b'Sergio Ruiz ',b'Currently moving through the tube from SF>Oak. Thanks @SFBARTalert !',27/3/17 9:23
761,b'Mike Inouye\nVerified account\n ',b'.@SFBARTalert Will @Rideact continue to honor BART tickets thru the morning commute?',27/3/17 9:22
762,b'BEAR \n\xf0\x9f\x9b\xa1\nANIME HEXPO ',b'SWOLE PATROL',27/3/17 9:20
763,b'SFBARTalert ',b'We are currently restoring svc between East Bay and SF. WOAK stn has reopened. Pls expect major residual delays systemwide.',27/3/17 9:20
764,b'edel alon ',"b""@SFBARTalert I'm concerned about people safety. Crowd control on streets please. @oaklandpoliceca @SalmonDelicious""",27/3/17 9:19
765,b'Bay Life ',b'why are trains not going past South Hayward in the Freemont direction now?',27/3/17 9:19
766,b'Dogs are Good. ',b'why does a reporter at @SFGate get more information than passengers? Why does it take more than 10minutes to remove lines?',27/3/17 9:19
767,b'Farbod Jambor ',"b'#deleteuber , bart is down and Uber wants 70 bucks from Oakland to Sf #ABC7now #sfbart'",27/3/17 9:18
768,b'H yak ',b'is Bart expected to be back up before noon?',27/3/17 9:16
769,b'Keani ',b'can i still go from Concord to Berkeley or are there only problems going from SF to the east bay?',27/3/17 9:15
770,b'Dogs are Good. ',"b""Still waiting on meaningful response from @sfbart, @SFBARTalert , or @PGE4Me. After calling @PGE4Me they says there's no report...""",27/3/17 9:12
771,b'S.F.Khan BSc MD FAAP ',b'Made it to #JuryDuty #JustInTime!! #WhewMoments ',27/3/17 9:11
772,b'Dana Hull\nVerified account\n ',b'can BART communicate with AC transit and send more transbay buses? there are no alternatives right now',27/3/17 9:08
773,b'\xec\x98\xa4\xeb\xa7\x88\xec\x9d\xb4\xeb\x96\xa1\xeb\xb3\xb6\xec\x9d\xb4 ',"b""yeah we were told at Millbrae they aren't sure if they'll go past DC.. but sounds like trains are slowly coming in?""",27/3/17 9:08
774,b'SFBART\nVerified account\n ',b'most definitely we will let you know',27/3/17 9:03
775,b'Meri @summer school ',b'@SFBARTalert Commuters trying to escape BART delays like ',27/3/17 9:03
776,b'Jesse Gahlla ',"b""Just move that ish outta the way and let 'r rip!""",27/3/17 9:02
777,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""BART svc has stopped between WOAK and EMBR due to downed power lines in WOAK area.  WOAK stn is closed. Pls seek alt means \xe2\x80\xa6'",27/3/17 9:01
778,b'P\xc3\xa9rez ',b'@SFBARTalert are there gonna be service this evening?',27/3/17 9:01
779,b'Maria ',b'LOL. Zombie horses from wallnut creek made it to WOAK and chewed off power lines. No Bart service ever again.',27/3/17 9:01
780,b'Gemma Pollard ',"b""@ @SFBART @ @SFBARTalert thanks! Will you let us know when it's up and running again?""",27/3/17 9:00
781,b'Dogs are Good. ',b'what alternatives do you have in mind?',27/3/17 8:59
782,b'Teegan Lee ',b'Nah if I get up right now an hurry I could walk to work an still be on time. Or I could get hubby to drive me.',27/3/17 8:59
783,b'Naman ',b'eta?',27/3/17 8:59
784,"b""Thomas O'Brien ""","b""doesn't explain delays from the Peninsula into SF; at least a thousand people at Glen Park; no train for at least 20 mins""",27/3/17 8:59
785,b'Maggie Sheldon ',b'@SFBayFerry are you bringing more boats to Oakland due to @SFBARTalert downed power lines issue?',27/3/17 8:58
786,b'Marc G. ',b'Do you know for how long will trains not be running from SF to the East Bay?',27/3/17 8:58
787,b'Eric Lai ',"b""@SFBART @SFBARTalert -- waiting at Lake Merritt for last 20min... I've seen 9+ Fremont trains go by... but nothing for Dublin Pleasanton""",27/3/17 8:57
788,b'Dogs are Good. ',"b""follow up q. I just called pg&e and they haven't got any report of this. Has someone actually called them??""",27/3/17 8:56
789,b'Dan Rogers ',"b""everything at WO is being for to go back to EastBay... WO is shut now. Stay home if I were you. It's a mess.""",27/3/17 8:56
790,b'Teegan Lee ',"b""Yeah it was the other direction I was asking about but if the station is closing I guess that's my answer...""",27/3/17 8:54
791,b'Alejandra Raymundo ',b'@SFBARTalert  and now a delay because of power lanes ugh',27/3/17 8:53
792,b'Trendsmap SF ',"b'SFBARTalert, @sfbartalert is now trending in #SF\n\nhttps://www.trendsmap.com/r/US_SAN_hjxjtp '",27/3/17 8:53
793,b'Dan Rogers ',"b""they aren't going from east bay to SF... someone just said they are closing the WO station now.""",27/3/17 8:52
794,b'Naman ',b'what is the ETA?',27/3/17 8:51
795,b'Jennifer Robison\nVerified account\n ',"b'Haha, yeah.'",27/3/17 8:51
796,b'jeany ',b'@SFBARTalert never fails to ruin my mornings.',27/3/17 8:51
797,b'Teegan Lee ',"b""are trains running from WO towards 12thSt. My hubby just came home from WO & said they weren't running in either dir""",27/3/17 8:51
798,b'The City ',b'Hopefully by this weekend lol',27/3/17 8:51
799,b'Dan Rogers ',b'no problem. My train is turning back now. Happy Monday ',27/3/17 8:51
800,b'Diane Ko ',"b""you should leave, car hit power line which fell on tracks. it's gonna be a while""",27/3/17 8:50
801,b'SFGate\nVerified account\n ',"b'RT SFBARTalert ""BART svc has stopped between WOAK and EMBR due to downed power lines in WOAK area.  WOAK stn is closed.""'",27/3/17 8:50
802,b'Weibin Wang ',b'@SFBARTalert Why your system can not give us a de tour ',27/3/17 8:49
803,b'Dogs are Good. ',"b""or failing that why haven't you got an ETA from @PGE4Me on cutting power to that line?""",27/3/17 8:48
804,b'JERK [US FLAG EMOJI] ',b'appreciate the helpful comments guys.',27/3/17 8:48
805,b'Aaron Manley ',b'@SFBARTalert any idea on ETA for going into the city? Even worth waiting at this point?',27/3/17 8:47
806,b'Bay Life ',b'It may have started lol',27/3/17 8:47
807,b'Dan Rogers ',"b""refund on my ticket? Knew I shouldn't of bothered when I see man on track ... Monday """,27/3/17 8:46
808,b'Alicia Ostarello ',b'Any idea when service will resume? I have an interview in sf and need to figure out transportation',27/3/17 8:44
809,b'Cole Kuiper ',"b'I think they meant ""@SFBARTAlert""'",27/3/17 8:44
810,b'ihaveaten ',b'.@SFGate @SFBARTalert ?? I was on the train when that was reported that did a site inspection of the tracks; driver said there was nothing.',27/3/17 8:44
811,b'claudia ',b'call your boss',27/3/17 8:43
812,b'Lizzie Palumbo ',b'they are recommending to take the fairy across on our train in order to get to SF  ',27/3/17 8:42
813,b'Brandon Manzano ',b'@SFBART clap clap clap way to start the week',27/3/17 8:42
814,b'Diane Ko ',"b""I wouldn't bother unless you want to wait for a few hours""",27/3/17 8:41
815,b'K Sabrena ',b'@SFBART can I get my parking fee refunded?',27/3/17 8:41
816,b'\xec\x98\xa4\xeb\xa7\x88\xec\x9d\xb4\xeb\x96\xa1\xeb\xb3\xb6\xec\x9d\xb4 ',b'why are trains in the Richmond direction stopping st Daly City?',27/3/17 8:41
817,b'Meghan ',b'should passengers have alt transportation? #BART #help',27/3/17 8:40
818,b'April Michelle  \n\xe2\x9a\x93\n ',"b""this. I'm at Downtown Berkeley - do I get on the SF train? Or call my boss ha""",27/3/17 8:40
819,b'Dogs are Good. ',b'@PGE4Me eta on fixing this?',27/3/17 8:39
820,b'Adam Stein ',b'@SFBART @SFBARTalert Do you have an ETA on removing power lines? Trying to decide if I should wait it out or go home.',27/3/17 8:37
821,b'katie m ',b'And where are your busses to provide service to SF? Your customer service is terrible.',27/3/17 8:36
822,b'sam lubman ',"b""@SFBARTalert any idea how long it'll take to clear the powerline? @SFBART""",27/3/17 8:36
823,b'Jennifer Robison\nVerified account\n ',"b'So if we are in the East Bay, do we bother boarding at this point?'",27/3/17 8:35
824,b'cait petrameowmeow ',b'so is it running within the city?',27/3/17 8:35
825,b'Maria ',b'is zombie attacked planned for today too? So that I know for evening commute?',27/3/17 8:34
826,b'Tida Brook ',"b""no idea how long it's expected to last?""",27/3/17 8:34
827,b'Maria ',"b'lol. On top of 20 min system wide delay due to equipment failure, man on track and police action. Happy Monday, commuter'",27/3/17 8:34
828,b'SFBARTalert ',b'BART svc has stopped between WOAK and EMBR due to downed power lines in WOAK area.',27/3/17 8:33
829,b'Maria ',"b'business as usual. If it was not for police (was passenger on track earlier btw), the train would hit a tree. Any excuse works'",27/3/17 8:25
830,b'SFBARTalert ',b'BART recovering: 20 min delay system wide due to an earlier equipment prob on a train in SF and police activity at BAYF.',27/3/17 7:59
